time_us,rx_bytes,tx_bytes
1311181.8,561036276,615599190
1311759.2,561036276,615599190
1312337.0,561036276,615599190
1312913.3,561036276,615599190
1313489.9,561036276,615599190
1314066.5,561036276,615599190
1314643.7,561036276,615599190
1315221.4,561036276,615599190
1315798.2,561036276,615599190
1316378.1,561036276,615599190
1316955.0,561036276,615599190
1317531.4,561036276,615599190
1318109.4,561036276,615599190
1318687.5,561036276,615599190
1319264.9,561036276,615599190
1319843.3,561036276,615599190
1320419.9,561036276,615599190
1320996.6,561036276,615599190
1321574.2,561036276,615599190
1322151.7,561036276,615599190
1322728.2,561036276,615599190
1323304.6,561036276,615599190
1323882.0,561036276,615599190
1324459.4,561036276,615599190
1325037.1,561036276,615599190
1325614.2,561036276,615599190
1326190.7,561036276,615599190
1326768.4,561036276,615599190
1327345.9,561036276,615599190
1327923.1,561036276,615599190
1328501.1,561036276,615599190
1329078.1,561036276,615599190
1329657.3,561036276,615599190
1330235.2,561036276,615599190
1330812.2,561036276,615599190
1331389.6,561036276,615599190
1331967.5,561036276,615599190
1332544.6,561036276,615599190
1333123.3,561036276,615599190
1333700.1,561036276,615599190
1334281.3,561036276,615599190
1334860.6,561036276,615599190
1335438.7,561036276,615599190
1336015.7,561036276,615599190
1336592.6,561036276,615599190
1337169.6,561036276,615599190
1337746.2,561036276,615599190
1338324.2,561036276,615599190
1338902.8,561036276,615599190
1339480.8,561036276,615599190
1340057.6,561036276,615599190
1340634.1,561036276,615599190
1341210.6,561036276,615599190
1341789.0,561036276,615599190
1342366.4,561036276,615599190
1342944.4,561036276,615599190
1343522.8,561036276,615599190
1344099.6,561036276,615599190
1344678.6,561036276,615599190
1345256.2,561036276,615599190
1345832.9,561036276,615599190
1346409.7,561036276,615599190
1346986.8,561036276,615599190
1347565.6,561036276,615599190
1348142.0,561036276,615599190
1348719.3,561036276,615599190
1349296.9,561036276,615599190
1349874.4,561036276,615599190
1350452.9,561036276,615599190
1351030.0,561036276,615599190
1351606.4,561036276,615599190
1352184.1,561036276,615599190
1352760.5,561036276,615599190
1353337.5,561036276,615599190
1353915.3,561036276,615599190
1354494.4,561036276,615599190
1355072.4,561036276,615599190
1355649.2,561036276,615599190
1356226.5,561036276,615599190
1356802.9,561036276,615599190
1357380.3,561036276,615599190
1357958.4,561036276,615599190
1358536.2,561036276,615599190
1359112.9,561036276,615599190
1359689.3,561036276,615599190
1360265.7,561036276,615599190
1360843.3,561036276,615599190
1361421.9,561036276,615599190
1361998.8,561036276,615599190
1362575.4,561036276,615599190
1363151.7,561036276,615599190
1363730.6,561036276,615599190
1364307.7,561036276,615599190
1364886.6,561036276,615599190
1365463.8,561036276,615599190
1366043.2,561036276,615599190
1366619.9,561036276,615599190
1367197.1,561036276,615599190
1367773.4,561036276,615599190
1368351.2,561036276,615599190
1368929.9,561036276,615599190
1369507.1,561036276,615599190
1370084.2,561036276,615599190
1370661.2,561036276,615599190
1371238.3,561036276,615599190
1371816.3,561036276,615599190
1372395.1,561036276,615599190
1372972.5,561036276,615599190
1373549.4,561036276,615599190
1374125.8,561036276,615599190
1374706.8,561036276,615599190
1375285.5,561036276,615599190
1375862.0,561036276,615599190
1376439.3,561036276,615599190
1377015.5,561036276,615599190
1377592.3,561036276,615599190
1378170.4,561036276,615599190
1378747.9,561036276,615599190
1379324.3,561036276,615599190
1379900.5,561036276,615599190
1380476.9,561036276,615599190
1381054.8,561036276,615599190
1381633.1,561036276,615599190
1382210.1,561036276,615599190
1382789.8,561036276,615599190
1383365.8,561036276,615599190
1383943.5,561036276,615599190
1384523.3,561036276,615599190
1385101.9,561036276,615599190
1385681.1,561036276,615599190
1386258.2,561036276,615599190
1386835.2,561036276,615599190
1387413.6,561036276,615599190
1387991.9,561036276,615599190
1388568.8,561036276,615599190
1389145.6,561036276,615599190
1389722.0,561036276,615599190
1390299.4,561036276,615599190
1390877.7,561036276,615599190
1391456.0,561036276,615599190
1392033.1,561036276,615599190
